25.98640812753729,1433.1458449735803
280.45009951032466,1509.038524859675
305.7476594723564,1537.3122683466513
335.50949472180514,1531.3599012967616
444.1401933822933,1584.9312047457695
500.6876803562461,1562.6098283086828
567.6518096675061,1581.9550212208246
804.258399900624,1498.6218825223677
836.9964186750178,1525.4075342468718
1000.686512546986,1459.9314966980844
1204.5550840057106,1468.860047272919
1308.7215073787813,1419.7530191113285
960.5080349602301,1946.5375030265725
1082.5315594829706,1918.263759539596
